timestamp,datetime_utc,datetime_bj,action,price,size,position_before,position_after,equity,pnl,reason,ema_fast,ema_slow,gap_bps,signal
1766171641.2829568,2025-12-19 19:14:01,2025-12-20 03:14:01,BarData,125.328,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.328,124.602,57.9,1
1766171645.2789896,2025-12-19 19:14:05,2025-12-20 03:14:05,Strategy_Open,125.328,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.328,124.602,57.9,1
1766171701.7693462,2025-12-19 19:15:01,2025-12-20 03:15:01,BarData,125.412,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.412,124.628,62.5,1
1766171705.6356285,2025-12-19 19:15:05,2025-12-20 03:15:05,Strategy_Open,125.412,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.412,124.628,62.5,1
1766171760.0805514,2025-12-19 19:16:00,2025-12-20 03:16:00,BarData,125.621,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.621,124.661,76.4,1
1766171763.9520233,2025-12-19 19:16:03,2025-12-20 03:16:03,Strategy_Open,125.621,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.621,124.661,76.4,1
1766171820.2586045,2025-12-19 19:17:00,2025-12-20 03:17:00,BarData,125.573,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.573,124.691,70.3,1
1766171824.1373174,2025-12-19 19:17:04,2025-12-20 03:17:04,Strategy_Open,125.573,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.573,124.691,70.3,1
1766171881.2647245,2025-12-19 19:18:01,2025-12-20 03:18:01,BarData,125.681,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.681,124.723,76.2,1
1766171885.1409707,2025-12-19 19:18:05,2025-12-20 03:18:05,Strategy_Open,125.681,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.681,124.723,76.2,1
1766171941.898745,2025-12-19 19:19:01,2025-12-20 03:19:01,BarData,125.829,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.829,124.760,85.0,1
1766171945.757378,2025-12-19 19:19:05,2025-12-20 03:19:05,Strategy_Open,125.829,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.829,124.760,85.0,1
1766172000.2131793,2025-12-19 19:20:00,2025-12-20 03:20:00,BarData,125.952,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.952,124.799,91.6,1
1766172004.2132025,2025-12-19 19:20:04,2025-12-20 03:20:04,Strategy_Open,125.952,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.952,124.799,91.6,1
