TF,Fast,Slow,Band,TP,SL,ROE,Trades,WinRate
15min,3,50,20,0.01,0.01,0.8849999999999908,99,53.535353535353536
5min,3,15,50,0.05,0.02,0.8844999999999886,39,33.33333333333333
1min,6,26,20,0.02,0.02,0.883500000000069,155,50.967741935483865
1min,3,26,10,0.02,0.02,0.8830000000000807,283,50.17667844522968
15min,3,60,50,0.01,0.02,0.8829999999999671,93,67.74193548387096
0.5min,3,20,50,0.01,0.02,0.8819999999999624,41,68.29268292682927
1min,3,20,10,0.05,0.02,0.8795000000001068,159,29.559748427672954
0.5min,3,50,30,0.03,0.01,0.8795000000000074,178,27.52808988764045
0.5min,12,60,30,0.02,0.03,0.8785000000000592,106,59.43396226415094
5min,3,50,50,0.01,0.02,0.8784999999999457,143,66.43356643356644
15min,3,20,10,0.01,0.01,0.8765000000000214,85,54.11764705882353
0.5min,6,26,20,0.02,0.01,0.8764999999999362,171,35.67251461988304
15min,12,15,50,0.02,0.01,0.8760000000000048,9,77.77777777777779
5min,6,10,20,0.01,0.02,0.8750000000000283,56,69.64285714285714
15min,3,50,30,0.01,0.01,0.8739999999999952,97,53.608247422680414
0.5min,6,15,20,0.02,0.01,0.873999999999981,82,37.80487804878049
1min,6,26,10,0.05,0.01,0.8715000000000543,219,18.72146118721461
0.5min,6,60,50,0.03,0.03,0.8714999999999975,48,52.083333333333336
5min,6,10,20,0.03,0.02,0.8669999999999617,45,44.44444444444444
5min,6,15,20,0.01,0.02,0.8660000000000138,125,67.2
15min,3,26,10,0.01,0.02,0.8650000000000374,87,67.81609195402298
5min,6,10,30,0.05,0.03,0.8639999999999901,12,50.0
0.5min,3,60,50,0.05,0.03,0.862500000000054,54,38.88888888888889
1min,3,26,30,0.05,0.02,0.8620000000000232,76,30.263157894736842
1min,3,15,20,0.03,0.03,0.8610000000000326,91,50.54945054945055
5min,3,60,30,0.01,0.02,0.8609999999999332,168,66.07142857142857
15min,3,60,50,0.01,0.01,0.8604999999999734,93,53.76344086021505
5min,6,15,10,0.01,0.01,0.8600000000000705,206,51.94174757281553
1min,6,26,20,0.05,0.01,0.8575000000000585,151,19.205298013245034
0.5min,6,15,10,0.02,0.01,0.8570000000000562,208,35.57692307692308
0.5min,6,26,10,0.03,0.02,0.856500000000011,203,40.88669950738916
1min,6,50,20,0.03,0.01,0.8560000000000798,265,27.169811320754718
0.5min,6,50,50,0.05,0.03,0.8544999999999874,30,40.0
5min,9,15,50,0.05,0.01,0.853500000000011,11,36.36363636363637
1min,3,60,50,0.02,0.02,0.8520000000001033,131,51.14503816793893
5min,6,10,20,0.01,0.03,0.8515000000000016,51,76.47058823529412
5min,3,60,10,0.02,0.02,0.8509999999999422,166,51.204819277108435
0.5min,3,15,20,0.01,0.02,0.8494999999999777,145,64.82758620689654
5min,3,15,10,0.03,0.02,0.8484999999999019,122,41.80327868852459
5min,6,50,10,0.01,0.02,0.8469999999999658,199,65.82914572864321
0.5min,3,10,30,0.03,0.01,0.8449999999999847,32,34.375
0.5min,3,10,30,0.05,0.02,0.842999999999961,20,35.0
1min,3,60,50,0.03,0.01,0.8415000000000389,145,28.27586206896552
0.5min,6,26,10,0.03,0.03,0.8410000000000225,178,50.0
0.5min,9,20,20,0.03,0.03,0.8409999999999798,40,52.5
0.5min,6,20,20,0.02,0.01,0.8365000000000434,130,36.15384615384615
0.5min,12,60,50,0.03,0.02,0.8359999999999701,43,44.18604651162791
1min,3,26,50,0.03,0.02,0.8355000000000246,41,43.90243902439025
5min,9,10,10,0.05,0.03,0.8334999999999865,7,57.14285714285714
0.5min,12,50,10,0.02,0.01,0.8315000000001902,420,34.76190476190476
5min,6,26,30,0.01,0.01,0.8305000000001,174,52.29885057471264
5min,9,26,30,0.01,0.02,0.8300000000000125,138,66.66666666666666
15min,3,15,50,0.01,0.02,0.8280000000000313,57,68.42105263157895
0.5min,3,10,30,0.03,0.03,0.8280000000000031,27,51.85185185185185
5min,3,60,20,0.02,0.01,0.8275000000000574,178,36.51685393258427
15min,3,60,20,0.01,0.01,0.8274999999999864,102,52.94117647058824
1min,6,50,20,0.05,0.01,0.826000000000107,210,18.571428571428573
5min,9,10,10,0.03,0.01,0.8250000000000028,13,46.15384615384615
5min,3,20,50,0.02,0.02,0.8249999999999459,70,52.85714285714286
0.5min,6,60,50,0.05,0.02,0.820999999999941,42,30.952380952380953
0.5min,3,26,30,0.05,0.01,0.8185000000000143,98,19.387755102040817
1min,3,10,10,0.05,0.02,0.8175000000000522,124,29.838709677419356
15min,3,60,30,0.01,0.01,0.8174999999999812,98,53.06122448979592
15min,9,10,20,0.02,0.03,0.8159999999999883,8,87.5
1min,3,20,20,0.02,0.03,0.8150000000000404,144,59.72222222222222
5min,6,15,50,0.01,0.02,0.814500000000038,40,72.5
5min,9,15,20,0.05,0.02,0.8144999999999527,49,32.6530612244898
0.5min,3,50,20,0.02,0.02,0.8140000000001066,247,49.392712550607285
0.5min,3,10,30,0.02,0.03,0.8054999999999949,32,59.375
1min,12,20,10,0.05,0.02,0.8025000000000517,74,29.72972972972973
0.5min,12,60,30,0.02,0.02,0.7995000000000231,127,49.60629921259843
5min,6,10,10,0.03,0.02,0.7994999999999521,88,42.04545454545455
1min,3,15,20,0.05,0.02,0.7985000000000042,80,30.0
15min,3,20,20,0.01,0.01,0.7965000000000089,82,53.65853658536586
5min,6,20,30,0.01,0.01,0.7950000000001296,134,52.98507462686567
15min,12,60,30,0.01,0.03,0.79500000000003,87,74.71264367816092
5min,6,10,30,0.02,0.03,0.7949999999999876,17,70.58823529411765
1min,3,26,50,0.03,0.03,0.7945000000000279,36,52.77777777777778
0.5min,6,20,30,0.05,0.02,0.7909999999999685,31,32.25806451612903
5min,3,10,30,0.02,0.03,0.7894999999999612,55,61.81818181818181
0.5min,3,60,20,0.02,0.03,0.7885000000000842,234,58.97435897435898
5min,6,20,20,0.01,0.01,0.7870000000000772,182,52.197802197802204
0.5min,6,26,30,0.01,0.02,0.7870000000000061,93,64.51612903225806
0.5min,3,10,30,0.01,0.01,0.7864999999999327,42,54.761904761904766
0.5min,9,20,10,0.05,0.03,0.7860000000000298,82,37.80487804878049
0.5min,6,50,20,0.02,0.02,0.781500000000122,213,49.76525821596244
0.5min,3,20,20,0.02,0.01,0.7795000000000556,186,35.483870967741936
5min,9,15,20,0.02,0.02,0.7789999999999679,73,53.42465753424658
1min,6,15,30,0.05,0.03,0.7785000000000366,24,41.66666666666667
0.5min,3,20,50,0.03,0.03,0.7780000000000058,27,51.85185185185185
0.5min,6,50,30,0.05,0.02,0.7759999999999962,77,29.87012987012987
1min,3,60,20,0.05,0.01,0.770000000000195,242,18.181818181818183
1min,6,15,10,0.05,0.01,0.7700000000001381,159,18.867924528301888
1min,3,26,30,0.03,0.02,0.7690000000000197,99,41.41414141414141
5min,6,10,50,0.03,0.03,0.7690000000000055,7,71.42857142857143
5min,3,15,30,0.01,0.02,0.7684999999999889,103,66.99029126213593
0.5min,12,26,20,0.02,0.02,0.7680000000000007,65,50.76923076923077
5min,3,26,30,0.01,0.02,0.7624999999999602,150,66.0
1min,9,20,10,0.05,0.01,0.7620000000000147,171,18.71345029239766
1min,3,50,50,0.03,0.01,0.7600000000000477,121,28.09917355371901
0.5min,3,15,50,0.01,0.02,0.7584999999999695,30,73.33333333333333
5min,3,26,10,0.01,0.02,0.7579999999999245,181,65.74585635359117
5min,9,15,50,0.03,0.03,0.7565000000000026,11,63.63636363636363
5min,6,20,50,0.01,0.01,0.7560000000000713,66,56.060606060606055
1min,6,60,30,0.03,0.03,0.7550000000000239,123,50.40650406504065
0.5min,3,10,20,0.01,0.03,0.7530000000000143,78,71.7948717948718
1min,6,26,20,0.03,0.03,0.7520000000000238,108,50.0
5min,6,15,30,0.03,0.01,0.7510000000000332,73,30.136986301369863
15min,12,50,30,0.01,0.02,0.7509999999999906,87,66.66666666666666
0.5min,9,26,30,0.03,0.03,0.7505000000000024,31,51.61290322580645
5min,6,60,30,0.03,0.02,0.7499999999999147,119,41.17647058823529
5min,3,20,10,0.03,0.02,0.7489999999998957,123,41.46341463414634
5min,9,26,50,0.01,0.02,0.7484999999999928,84,67.85714285714286
1min,6,50,10,0.01,0.03,0.7474999999999881,374,72.99465240641712
0.5min,6,50,50,0.01,0.02,0.7474999999999739,79,64.55696202531645
0.5min,9,15,10,0.02,0.01,0.7455000000000496,115,36.52173913043478
1min,3,20,30,0.05,0.02,0.7450000000000472,60,30.0
1min,6,60,20,0.03,0.01,0.7440000000000424,293,26.96245733788396
0.5min,12,60,20,0.05,0.03,0.7435000000000258,103,37.86407766990291
5min,12,15,20,0.01,0.02,0.7435000000000116,24,75.0
5min,3,10,10,0.03,0.01,0.743499999999969,131,28.24427480916031
0.5min,9,60,30,0.03,0.01,0.7429999999999666,159,27.67295597484277
5min,3,50,20,0.01,0.02,0.7424999999999358,172,65.69767441860465
5min,9,15,30,0.01,0.02,0.7410000000000423,41,70.73170731707317
0.5min,9,26,20,0.05,0.01,0.7405000000000967,83,19.27710843373494
0.5min,12,50,20,0.05,0.03,0.7405000000000257,89,38.20224719101123
15min,12,15,50,0.02,0.02,0.7395000000000067,9,77.77777777777779
0.5min,6,20,30,0.05,0.03,0.7379999999999995,28,39.285714285714285
0.5min,3,20,30,0.05,0.03,0.7360000000000468,45,37.77777777777778
5min,9,15,20,0.01,0.01,0.7350000000000705,83,54.21686746987952
0.5min,6,15,30,0.02,0.02,0.734499999999997,28,53.57142857142857
0.5min,3,26,50,0.01,0.02,0.7319999999999283,59,66.10169491525424
0.5min,12,20,10,0.05,0.01,0.7260000000001128,87,19.54022988505747
15min,3,26,20,0.01,0.01,0.7260000000000275,87,52.87356321839081
0.5min,12,20,10,0.02,0.03,0.7260000000000133,76,59.210526315789465
5min,9,15,50,0.02,0.01,0.7194999999999823,14,57.14285714285714
0.5min,3,10,20,0.01,0.01,0.7174999999999585,96,50.0
1min,3,60,30,0.02,0.02,0.7170000000001124,219,50.2283105022831
5min,3,50,20,0.03,0.02,0.7159999999999229,114,41.228070175438596
5min,9,15,50,0.03,0.01,0.7130000000000081,14,42.857142857142854
15min,3,15,20,0.01,0.01,0.7115000000000151,77,53.246753246753244
5min,6,15,30,0.01,0.03,0.7060000000000173,72,75.0
0.5min,9,26,20,0.03,0.01,0.7055000000000433,101,28.71287128712871
15min,3,26,10,0.01,0.01,0.7050000000000267,89,52.80898876404494
0.5min,6,15,10,0.05,0.02,0.7049999999999557,108,29.629629629629626
0.5min,6,10,20,0.02,0.02,0.7029999999999745,23,56.52173913043478
0.5min,3,10,50,0.02,0.01,0.701999999999984,18,50.0
0.5min,6,20,30,0.03,0.01,0.700000000000017,58,31.03448275862069
5min,3,26,10,0.03,0.02,0.6999999999999176,121,41.32231404958678
0.5min,3,10,50,0.05,0.01,0.699499999999972,13,30.76923076923077
0.5min,6,26,20,0.05,0.02,0.698499999999953,77,29.87012987012987
1min,3,20,50,0.03,0.02,0.6920000000000073,33,42.42424242424242
5min,3,60,20,0.01,0.03,0.690999999999903,167,73.65269461077844
1min,9,50,30,0.01,0.02,0.6890000000000924,213,64.31924882629107
0.5min,12,60,30,0.03,0.02,0.688500000000019,95,41.05263157894737
0.5min,3,15,50,0.02,0.03,0.6880000000000024,24,62.5
1min,6,60,50,0.03,0.02,0.6865000000000379,85,42.35294117647059
1min,3,50,50,0.05,0.01,0.6825000000000756,94,19.148936170212767
0.5min,3,15,50,0.05,0.02,0.6819999999999737,16,37.5
5min,3,15,20,0.03,0.01,0.6799999999999926,120,28.333333333333332
1min,12,50,30,0.02,0.03,0.6785000000000139,119,59.66386554621849
1min,9,50,20,0.03,0.03,0.6755000000000422,139,50.35971223021583
0.5min,9,50,20,0.03,0.02,0.6745000000000942,146,40.41095890410959
1min,6,15,20,0.05,0.02,0.6740000000000492,46,30.434782608695656
5min,3,26,20,0.03,0.02,0.6729999999999166,109,41.284403669724774
15min,12,60,30,0.01,0.02,0.6714999999999947,92,66.30434782608695
0.5min,9,20,20,0.03,0.01,0.6710000000000065,66,30.303030303030305
0.5min,9,60,50,0.05,0.02,0.6700000000000301,35,31.428571428571427
0.5min,3,26,30,0.03,0.02,0.6689999999999543,85,41.17647058823529
1min,6,15,10,0.05,0.02,0.6675000000000608,110,30.0
5min,6,10,50,0.03,0.01,0.6665000000000134,8,50.0
1min,3,10,30,0.02,0.03,0.6655000000000229,33,60.60606060606061
0.5min,6,15,30,0.03,0.02,0.6644999999999897,24,45.83333333333333
5min,6,60,20,0.01,0.01,0.6630000000000962,219,51.141552511415526
5min,6,10,30,0.03,0.01,0.659000000000006,18,38.88888888888889
0.5min,9,60,20,0.05,0.02,0.6585000000000178,126,29.365079365079367
5min,3,20,50,0.03,0.01,0.6569999999999965,67,29.850746268656714
0.5min,3,10,50,0.02,0.02,0.6569999999999823,17,58.82352941176471
0.5min,3,20,10,0.03,0.02,0.6559999999999633,222,40.090090090090094
0.5min,3,26,10,0.03,0.03,0.6525000000000318,205,49.26829268292683
0.5min,9,26,20,0.01,0.02,0.6510000000000673,119,63.86554621848739
1min,3,50,10,0.02,0.01,0.6500000000000483,451,34.811529933481154
0.5min,3,60,50,0.03,0.02,0.6500000000000057,73,41.0958904109589
1min,6,26,50,0.05,0.02,0.6465000000000316,27,33.33333333333333
0.5min,6,15,10,0.05,0.03,0.646000000000015,93,37.634408602150536
0.5min,6,15,20,0.05,0.01,0.6435000000000173,50,20.0
1min,12,26,10,0.02,0.02,0.6430000000001002,203,50.24630541871922
1min,3,10,30,0.02,0.02,0.6430000000000149,40,52.5
0.5min,3,15,10,0.02,0.03,0.6420000000000243,229,58.515283842794766
0.5min,6,20,30,0.05,0.01,0.6405000000000172,44,20.454545454545457
1min,12,60,30,0.01,0.02,0.639500000000055,226,64.15929203539822
0.5min,12,26,20,0.03,0.02,0.6389999999999674,53,41.509433962264154
0.5min,6,20,30,0.02,0.01,0.6380000000000052,74,37.83783783783784
15min,12,15,50,0.01,0.01,0.637500000000017,9,88.88888888888889
0.5min,3,26,50,0.05,0.02,0.6369999999999152,28,32.142857142857146
15min,3,15,10,0.01,0.01,0.6365000000000123,82,52.4390243902439
0.5min,3,26,50,0.05,0.01,0.6354999999999649,43,20.930232558139537
1min,3,26,30,0.02,0.02,0.6335000000000548,117,50.427350427350426
1min,6,60,10,0.01,0.02,0.6335000000000548,463,64.79481641468684
0.5min,3,60,50,0.02,0.01,0.63250000000005,121,35.53719008264463
1min,6,50,50,0.05,0.01,0.6320000000000618,93,19.35483870967742
5min,6,60,20,0.03,0.02,0.629499999999922,125,40.8
0.5min,3,50,10,0.02,0.01,0.6290000000001754,516,34.30232558139535
5min,3,50,20,0.03,0.01,0.6274999999999835,145,27.586206896551722
5min,3,60,20,0.02,0.02,0.6274999999999551,152,50.6578947368421
1min,3,60,20,0.03,0.01,0.6265000000001066,321,26.479750778816197
0.5min,6,26,30,0.02,0.01,0.6265000000000072,99,36.36363636363637
0.5min,3,15,50,0.03,0.03,0.6260000000000048,20,55.00000000000001
0.5min,6,60,50,0.05,0.01,0.6255000000000024,62,19.35483870967742
5min,9,15,50,0.05,0.03,0.6244999999999834,8,50.0
0.5min,3,60,20,0.02,0.01,0.6240000000002084,374,34.49197860962567
0.5min,6,26,20,0.03,0.02,0.6205000000000069,100,41.0
1min,12,50,30,0.03,0.02,0.6180000000000376,114,41.228070175438596
1min,6,50,30,0.01,0.02,0.6175000000001205,225,64.44444444444444
1min,3,50,50,0.02,0.02,0.6165000000000731,108,50.92592592592593
5min,3,20,10,0.01,0.02,0.614999999999938,183,65.57377049180327
1min,12,50,20,0.03,0.01,0.6115000000001061,235,27.23404255319149
0.5min,3,50,20,0.02,0.01,0.6105000000001439,335,34.626865671641795
1min,12,50,20,0.02,0.02,0.6095000000001392,214,50.467289719626166
1min,6,10,10,0.02,0.02,0.6095000000000823,74,51.35135135135135
5min,6,15,20,0.01,0.01,0.6090000000000799,140,52.142857142857146
5min,6,60,10,0.01,0.01,0.6045000000000869,238,50.84033613445378
5min,6,10,30,0.01,0.03,0.6029999999999944,17,82.35294117647058
5min,6,60,10,0.01,0.02,0.602999999999966,205,65.3658536585366
0.5min,9,60,20,0.02,0.01,0.6020000000000323,327,34.5565749235474
0.5min,9,20,20,0.01,0.02,0.6019999999999612,75,64.0
1min,9,26,20,0.03,0.03,0.599500000000063,82,50.0
0.5min,3,20,50,0.01,0.01,0.5994999999999493,45,53.333333333333336
1min,6,20,10,0.05,0.02,0.5990000000001032,132,29.545454545454547
5min,9,15,50,0.01,0.01,0.5980000000000132,14,71.42857142857143
0.5min,3,60,30,0.02,0.02,0.5975000000001103,189,49.2063492063492
0.5min,3,50,30,0.02,0.01,0.5950000000000273,223,34.97757847533632
0.5min,6,60,30,0.05,0.01,0.5940000000000367,139,17.985611510791365
0.5min,12,50,20,0.03,0.03,0.5930000000000462,116,49.137931034482754
5min,6,10,30,0.02,0.01,0.5914999999999822,18,50.0
5min,6,26,30,0.01,0.02,0.59050000000002,149,65.77181208053692
5min,3,26,20,0.03,0.01,0.5899999999999608,138,27.536231884057973
1min,3,15,50,0.03,0.02,0.5889999999999986,26,42.30769230769231
1min,12,60,10,0.03,0.01,0.5815000000000623,343,26.82215743440233
0.5min,6,20,30,0.01,0.02,0.5784999999999343,70,64.28571428571429
15min,9,10,20,0.01,0.01,0.5775000000000006,8,87.5
0.5min,6,50,20,0.05,0.01,0.5755000000000905,191,17.801047120418847
0.5min,3,20,50,0.02,0.01,0.5749999999999886,38,39.473684210526315
5min,3,50,10,0.03,0.02,0.574499999999901,127,40.94488188976378
1min,6,60,50,0.02,0.01,0.5730000000000928,150,36.666666666666664
1min,12,50,30,0.02,0.02,0.5715000000001424,148,50.67567567567568
5min,9,10,10,0.02,0.01,0.5714999999999861,13,53.84615384615385
0.5min,9,20,10,0.02,0.03,0.5714999999999719,129,58.139534883720934
5min,9,15,50,0.01,0.03,0.5694999999999908,13,84.61538461538461
0.5min,3,15,10,0.03,0.02,0.5694999999999766,204,40.19607843137255
1min,3,15,20,0.03,0.02,0.5690000000000168,101,40.5940594059406
5min,3,15,50,0.02,0.03,0.5679999999999552,51,60.78431372549019
0.5min,3,50,20,0.02,0.03,0.5655000000000854,218,58.71559633027523
0.5min,3,15,30,0.02,0.01,0.5649999999999977,75,36.0
0.5min,3,50,50,0.02,0.01,0.5640000000000498,107,35.51401869158878
15min,12,15,50,0.01,0.02,0.5640000000000214,9,88.88888888888889
5min,9,15,20,0.01,0.03,0.5630000000000166,69,75.36231884057972
1min,3,50,30,0.02,0.02,0.5625000000000995,200,50.0
5min,12,26,50,0.01,0.03,0.5609999999999928,53,75.47169811320755
5min,3,20,50,0.02,0.01,0.5604999999999762,75,38.666666666666664
1min,9,26,20,0.05,0.02,0.5600000000000307,69,28.985507246376812
0.5min,3,20,20,0.03,0.01,0.5570000000000448,149,27.516778523489933
0.5min,9,15,20,0.02,0.02,0.5510000000000019,24,54.166666666666664
0.5min,9,20,10,0.05,0.02,0.549500000000009,98,29.591836734693878
0.5min,9,50,50,0.05,0.03,0.5490000000000492,23,39.130434782608695
5min,9,20,30,0.01,0.02,0.5474999999999852,93,66.66666666666666
0.5min,3,50,20,0.03,0.01,0.5455000000001462,281,27.046263345195733
1min,6,20,10,0.02,0.02,0.5455000000000609,221,50.2262443438914
5min,12,15,10,0.01,0.03,0.542999999999978,64,75.0
1min,6,10,10,0.05,0.01,0.5425000000001035,77,19.480519480519483
0.5min,12,50,10,0.02,0.03,0.5415000000001271,237,58.64978902953587
5min,3,20,20,0.01,0.02,0.5409999999999542,159,65.40880503144653
0.5min,9,26,30,0.05,0.02,0.5404999999999944,29,31.03448275862069
0.5min,12,26,20,0.02,0.03,0.5380000000000393,54,59.25925925925925
1min,6,15,10,0.02,0.02,0.5360000000000724,173,50.28901734104046
0.5min,3,20,50,0.05,0.01,0.5354999999999848,27,22.22222222222222
5min,3,15,20,0.01,0.02,0.5334999999999468,140,65.71428571428571
0.5min,12,60,20,0.01,0.01,0.5325000000000983,443,48.53273137697517
0.5min,3,10,10,0.05,0.01,0.5320000000000249,155,18.064516129032256
0.5min,12,26,20,0.05,0.02,0.5319999999999823,39,30.76923076923077
0.5min,6,60,30,0.01,0.02,0.531500000000122,232,63.793103448275865
5min,6,20,50,0.01,0.02,0.5315000000000367,62,67.74193548387096
5min,12,15,30,0.05,0.01,0.5315000000000083,9,33.33333333333333
0.5min,6,15,30,0.05,0.02,0.5314999999999799,18,33.33333333333333
0.5min,9,50,50,0.03,0.03,0.5290000000000248,32,50.0
5min,9,10,10,0.01,0.01,0.5280000000000058,13,69.23076923076923
1min,9,60,10,0.02,0.01,0.527500000000046,453,34.87858719646799
0.5min,3,26,50,0.01,0.03,0.5269999999999726,55,70.9090909090909
1min,6,60,50,0.02,0.03,0.5265000000000271,89,59.55056179775281
0.5min,3,15,30,0.03,0.01,0.5239999999999867,68,29.411764705882355
1min,3,15,30,0.05,0.01,0.5220000000000766,67,19.402985074626866
0.5min,9,15,10,0.01,0.02,0.5210000000000292,102,63.725490196078425
0.5min,9,20,20,0.05,0.01,0.5200000000000102,51,19.607843137254903
5min,6,10,50,0.05,0.02,0.519999999999996,7,42.857142857142854
5min,6,10,30,0.02,0.02,0.5194999999999936,17,58.82352941176471
5min,6,26,50,0.01,0.02,0.5194999999999936,100,66.0
0.5min,6,50,10,0.02,0.01,0.5175000000000551,466,34.33476394849785
1min,3,15,30,0.03,0.03,0.514500000000055,50,50.0
0.5min,6,50,50,0.01,0.03,0.5135000000000218,71,70.4225352112676
0.5min,3,15,50,0.05,0.01,0.5134999999999792,20,25.0
5min,9,15,50,0.02,0.03,0.5119999999999862,13,69.23076923076923
0.5min,12,60,50,0.02,0.03,0.5095000000000027,44,59.09090909090909
5min,6,15,30,0.01,0.01,0.5050000000000949,85,52.94117647058824
5min,6,10,30,0.05,0.01,0.5050000000000097,15,26.666666666666668
5min,3,15,50,0.03,0.02,0.504999999999967,48,41.66666666666667
1min,3,10,50,0.03,0.02,0.5044999999999931,14,50.0
15min,9,10,20,0.01,0.02,0.5040000000000049,8,87.5
0.5min,6,15,10,0.03,0.02,0.5035000000000167,131,40.458015267175576
5min,3,26,50,0.01,0.02,0.5014999999999787,100,66.0
1min,6,26,50,0.03,0.02,0.5010000000000048,35,42.857142857142854
5min,3,10,30,0.05,0.01,0.5005000000000166,54,20.37037037037037
0.5min,12,50,20,0.02,0.02,0.5000000000000853,178,48.87640449438202
5min,9,10,10,0.01,0.03,0.4994999999999834,12,83.33333333333334
0.5min,9,20,20,0.05,0.02,0.49949999999996914,33,30.303030303030305
0.5min,6,15,10,0.02,0.03,0.498000000000033,151,58.27814569536424
0.5min,12,20,10,0.03,0.03,0.49799999999999045,60,50.0
1min,6,60,20,0.05,0.01,0.49750000000007333,231,18.181818181818183
1min,3,15,50,0.05,0.03,0.4975000000000165,18,38.88888888888889
0.5min,6,50,30,0.01,0.02,0.4975000000000023,181,63.53591160220995
1min,6,50,50,0.03,0.02,0.4970000000000283,74,41.891891891891895
0.5min,12,60,50,0.05,0.02,0.49649999999998334,32,31.25
0.5min,3,15,50,0.02,0.01,0.49649999999998334,26,42.30769230769231
0.5min,3,60,20,0.02,0.02,0.49550000000017747,273,49.08424908424908
0.5min,3,26,10,0.03,0.02,0.4944999999999879,236,39.83050847457627
0.5min,9,50,20,0.05,0.02,0.4920000000000897,113,29.20353982300885
15min,12,15,50,0.01,0.03,0.4910000000000139,9,88.88888888888889
0.5min,3,20,50,0.03,0.01,0.4905000000000115,35,31.428571428571427
0.5min,6,10,20,0.03,0.02,0.4874999999999688,19,47.368421052631575
1min,12,26,10,0.05,0.01,0.4870000000000942,195,18.461538461538463
0.5min,3,26,50,0.02,0.01,0.4864999999999924,60,36.666666666666664
